GEOID,NAME,inc_n,fem_n,sexf_n,inc_pct,gi_z,gi,lisa,lisa_sig,streetlight_n,poor_pave_ft,street_ft,sidewalk_n,dist_subway_km,vacant_n,aband_n,poverty_rate,renter_share,vacancy_rate,female_pop,total_pop
36081061800,Census Tract 618; Queens County; New York,92,40,0,4.516445753559156,-1.6679829906849355,Cold 99%,Low-Low,p <= 0.01,60,5985.686248031011,97499.6671480468,12,5.6416037011028735,8,3,0.06921944035346098,0.2011251758087201,0.016597510373443983,1011,2037
36081062300,Census Tract 623; Queens County; New York,43,12,0,2.036949313121743,-1.522861320618223,Cold 95%,Low-Low,p <= 0.05,52,7297.248145635857,60803.00777377461,25,1.2390221599766618,4,0,0.177167219327333,0.6115515288788222,0,1010,2111
36081063301,Census Tract 633.01; Queens County; New York,38,17,0,2.398989898989899,-1.6532248547459476,Cold 99%,Low-Low,p <= 0.05,39,8203.020257060536,63963.23836707108,14,1.4866198993267017,6,3,0.02875399361022364,0.3742911153119093,0.11092436974789915,939,1584
36081064600,Census Tract 646; Queens County; New York,53,29,0,1.7230169050715214,-1.4490706409232845,Cold 95%,Low-Low,p <= 0.05,41,22182.804598535775,172823.39053541882,21,5.645217304360832,6,7,0.04778933680104031,0.16997167138810199,0.09487179487179487,1738,3076
36081055100,Census Tract 551; Queens County; New York,138,39,0,3.162961265184506,-0.25240861455001523,Not significant,Not significant,Not significant,82,7224.732527305156,63554.49404813801,21,0.3219755498145637,0,0,0.17001870907390085,0.929595015576324,0.051418439716312055,2438,4363
36081056400,Census Tract 564; Queens County; New York,29,13,0,1.8354430379746836,-0.8685839606564347,Not significant,Not significant,Not significant,10,14603.364287868799,87335.640246001145,12,4.371965061401231,5,7,0.13291139240506328,0.433852140077821,0.1273344651952462,840,1580
36081056800,Census Tract 568; Queens County; New York,252,99,0,5.762634347130117,-1.0268398668005159,Cold 95%,High-Low,p <= 0.05,136,64919.304500223254,321750.6278340548,41,4.255640579870157,24,1,0.09606986899563319,0.3776223776223776,0.04376899696048632,2362,4373
36081058300,Census Tract 583; Queens County; New York,82,28,0,2.34620886981402,-0.40256822881440724,Not significant,Not significant,Not significant,22,1925.133429087033,54751.27233565409,16,0.4940678285499182,0,2,0.1178826895565093,0.6764495347172512,0.05862533692722372,1781,3495
36081091602,Census Tract 916.02; Queens County; New York,1,1,0,6.25,-1.689652803907342,Cold 99%,Low-Low,p <= 0.0001,28,22344.568477920806,31267.360647359532,0,5.153398071913397,1,0,0,1,0,5,16
36081067700,Census Tract 677; Queens County; New York,13,6,0,0.6867406233491812,-1.7319349130872157,Cold 99%,Low-Low,p <= 0.01,20,3617.7267425348737,64465.24804651892,28,1.5016352850533914,3,2,0.03486529318541997,0.1939655172413793,0.07936507936507936,910,1893
36081070300,Census Tract 703; Queens County; New York,43,14,0,1.8502581755593803,-1.3502788015639602,Not significant,Not significant,Not significant,38,11675.541955751274,76787.33040502045,28,1.2750902755251503,8,1,0.07960413080895008,0.3675027262813522,0.11315280464216634,1329,2324
36081074100,Census Tract 741; Queens County; New York,87,33,0,2.804642166344294,-1.561042501551653,Cold 95%,Low-Low,p <= 0.05,61,2586.685482912242,58655.08386478479,35,0.5195084071401938,0,3,0.10896196002578981,0.3851851851851852,0.023508137432188065,1624,3102
36081081800,Census Tract 818; Queens County; New York,152,47,0,4.065258090398502,-0.39958955990856926,Not significant,Not significant,Not significant,61,10276.712011473735,145618.22315200616,29,2.1125831110457165,28,9,0.10954446854663774,0.2875368007850834,0.09180035650623886,1738,3739
36081085700,Census Tract 857; Queens County; New York,118,39,0,2.029583763329893,0.5561887223585961,Not significant,Not significant,Not significant,32,2556.631240421795,38835.16762463627,11,0.6526941301773045,0,0,0.1469683257918552,0.7407766990291262,0.016706443914081145,3467,5814
36081094203,Census Tract 942.03; Queens County; New York,192,117,38,3.350785340314136,-0.020330270549390614,Not significant,Not significant,Not significant,166,26872.91161434134,117348.48076679042,24,0.4320793062060115,7,2,0.122709024262524,0.5303287021348695,0.06198347107438017,3513,5730
36081109700,Census Tract 1097; Queens County; New York,57,30,0,3,-1.5575530484898297,Cold 95%,Low-Low,p <= 0.05,53,17006.12926597758,167373.68331057712,43,4.601738225071123,29,1,0.038441284886782515,0.37142857142857144,0.10738255033557047,996,1900
36081118900,Census Tract 1189; Queens County; New York,47,14,0,2.238095238095238,-1.8204837287211417,Cold 99%,Low-Low,p <= 0.001,34,4430.433342797099,66646.68630463118,24,1.5095515765687277,2,0,0.05761904761904762,0.6158008658008658,0.01282051282051282,850,2100
36081146700,Census Tract 1467; Queens County; New York,104,39,0,3.765387400434468,-1.5438154994462785,Cold 95%,Low-Low,p <= 0.05,59,21222.53054728542,120450.43638750014,28,4.793912050915866,0,0,0.09630702389572773,0.7378917378917379,0.0161177295024527,1250,2762
36081157902,Census Tract 1579.02; Queens County; New York,78,33,0,2.1189894050529747,-1.1918670429561093,Not significant,Not significant,Not significant,112,22517.180626058736,320675.6448568023,37,6.865734678951133,3,6,0.04102422907488987,0.0423861852433281,0.01393188854489164,1768,3681
36085001800,Census Tract 18; Richmond County; New York,4,3,0,0.89086859688196,-1.4367721943074616,Not significant,Not significant,Not significant,0,107.85909833959127,186.8521463375681,2,2.1636129453884028,0,0,0.06323185011709602,1,0.33636363636363636,142,449
36085007700,Census Tract 77; Richmond County; New York,88,50,0,4.9079754601226995,-0.8267692421626361,Not significant,Not significant,Not significant,48,10721.480187225241,69466.83238140549,14,1.3214619612239222,26,4,0.3195067264573991,0.5678776290630975,0.10598290598290598,1013,1793
36085012500,Census Tract 125; Richmond County; New York,78,31,0,2.4156085475379374,-0.9153180577965625,Not significant,Not significant,Not significant,84,25776.634006221924,147600.00489191627,41,3.6963297727373563,14,22,0.053886652214307836,0.25174216027874563,0.04412989175686927,1651,3229
36085017300,Census Tract 173; Richmond County; New York,27,16,0,0.9673951988534576,-1.5620370840233095,Cold 99%,Low-Low,p <= 0.01,61,11949.662876209546,101240.3755167985,24,2.618951574608252,7,6,0.11629576453697056,0.6431451612903226,0.04523580365736285,1441,2791
36085032300,Census Tract 323; Richmond County; New York,80,40,0,7.766990291262136,-0.9995069990740275,Not significant,Not significant,Not significant,68,52017.429959246416,106334.09827478784,7,8.441930890558135,95,2,0.11262135922330097,0.2814645308924485,0.06223175965665236,533,1030
36061014200,Census Tract 142; New York County; New York,89,48,0,2.2367429002261874,-0.7062444653275699,Not significant,Not significant,Not significant,80,6397.767298113693,51659.2892483343,66,0.42640072151424535,2,0,0.06534305101784368,0.2926439232409382,0.3629881154499151,2215,3979
36061013300,Census Tract 133; New York County; New York,848,419,193,13.79759192971038,5.9241403104439225,Hot 99%,High-High,p <= 0.01,63,5993.157865073518,60067.417000251124,56,0.30694749614150046,5,3,0.11584770582492677,0.8407710588856615,0.18207343412526997,3081,6146
36061026500,Census Tract 265; New York County; New York,390,124,0,5.063619839002857,2.4962710334327625,Hot 95%,High-High,p <= 0.05,90,10773.745182009698,58904.827314554306,40,0.25065628843769805,3,2,0.1111545988258317,0.7712440516655337,0.06632814979371628,4318,7702
36061009100,Census Tract 91; New York County; New York,596,216,0,9.11454350818168,3.182421763078677,Hot 95%,High-High,p <= 0.05,90,3495.695124285081,59024.37114558753,88,0.08074150911752183,4,12,0.14443084455324356,0.7329650092081031,0.11108512628624884,3001,6539
36061019100,Census Tract 191; New York County; New York,340,141,0,4.2209807572936064,1.876431077546958,Not significant,Not significant,Not significant,94,16099.720645162493,89657.95924905242,77,0.48285293620053193,0,1,0.09385277004806476,0.5663716814159292,0.11809406448962827,4438,8055
36061020800,Census Tract 208; New York County; New York,239,91,0,4.433314783899091,3.6592355209535405,Hot 99%,High-High,p <= 0.01,36,6473.882919045236,60652.697800917806,38,0.3616929175426617,11,6,0.2348456675343994,0.7664429530201342,0.09109394062627084,2760,5391
36061008700,Census Tract 87; New York County; New York,462,207,95,8.59375,4.016062724650092,Hot 99%,High-High,p <= 0.01,65,3600.077616044757,59451.297321276295,43,0.1527531882840398,0,0,0.10732886904761904,0.7033819422897921,0.18631658672052512,2801,5376
36061009600,Census Tract 96; New York County; New York,622,259,0,111.07142857142857,12.292803378673755,Hot 99%,High-High,p <= 0.0001,41,3724.3031152500103,57748.07605092597,45,0.25677355048738515,18,0,0.44986449864498645,0.7473684210526316,0.6184738955823293,351,560
36061025300,Census Tract 253; New York County; New York,386,130,0,3.7883992540975564,2.6881268006396026,Hot 95%,High-High,p <= 0.05,57,5699.479629941217,77267.50373761974,19,0.26181797853930666,4,1,0.18022108172127912,0.9818768619662364,0.050447901933050446,4811,10189
36061017000,Census Tract 170; New York County; New York,292,115,0,3.321578887498578,3.266153791583288,Hot 95%,High-High,p <= 0.05,51,2058.650879385678,38716.26427329275,41,0.45120443687101636,5,0,0.30755190508783936,0.9052723059096176,0.03115352231265787,5394,8791
36061018100,Census Tract 181; New York County; New York,107,42,0,1.2725975261655567,0.9847658643015537,Not significant,Not significant,Not significant,39,12183.541089671933,63376.843958525606,49,0.2764155948630078,0,1,0.08301617507136061,0.6572446555819478,0.1395871653382383,5480,8408
36061018500,Census Tract 185; New York County; New York,74,34,0,1.4624505928853755,1.5531687645878989,Hot 95%,Low-High,p <= 0.05,13,469.6853763288331,10808.70209650064,20,0.34752300553799437,2,0,0.048033208143901954,0.6751412429378532,0.13842409491937938,2903,5060
36061002601,Census Tract 26.01; New York County; New York,155,59,0,3.691355084543939,0.4149689057717402,Not significant,Not significant,Not significant,31,2690.6780314170906,37214.89434026669,54,0.7918982701803856,3,1,0.3291259823767564,0.9227600411946447,0.02948525737131434,1862,4199
36061003002,Census Tract 30.02; New York County; New York,233,66,0,8.224496999647018,2.823210328027189,Hot 95%,High-High,p <= 0.05,49,601.5381657681793,30385.641419107462,43,0.34774492601194995,0,6,0.21955524179315214,0.9438332368268674,0.041088284286507494,1824,2833
36061008400,Census Tract 84; New York County; New York,948,449,0,53.711048158640224,15.39976238892409,Hot 99%,High-High,p <= 0.0001,53,3861.3036995286134,39357.818143398355,57,0.25327024739839094,0,0,0.08087810514153669,0.6975124378109453,0.26749271137026237,863,1765
36061005000,Census Tract 50; New York County; New York,260,106,0,5.446166736489317,4.581676779494877,Hot 99%,High-High,p <= 0.01,51,8344.546656424664,56439.48659038833,50,0.2813726578851014,6,0,0.08244793880152997,0.49492753623188407,0.22297297297297297,2474,4774
36061006700,Census Tract 67; New York County; New York,686,238,0,14.7463456577816,6.001328318942343,Hot 99%,High-High,p <= 0.01,161,9849.860849733432,74366.22993793547,79,0.2672074357984815,2,6,0.06300414214083279,0.8066067992302758,0.14104683195592285,2345,4652
36061005400,Census Tract 54; New York County; New York,418,175,0,9.386930159443072,5.821646837272663,Hot 99%,High-High,p <= 0.001,56,2076.363521576409,47173.44191054727,42,0.2233800435052503,2,4,0.08809577592048791,0.4841645431379687,0.22685054883197298,2253,4453
36061002800,Census Tract 28; New York County; New York,200,100,0,3.0726686126901215,1.8469130521173034,Hot 95%,High-High,p <= 0.05,40,25424.520956830816,105069.8682993685,25,0.6098304494913842,0,6,0.19466296467684713,0.835569422776911,0.05568650559811432,3318,6509
36061028100,Census Tract 281; New York County; New York,75,29,0,2.2672309552599756,1.8818187827629422,Hot 95%,Low-High,p <= 0.05,29,4428.555483594203,25542.752710712968,34,0.22870566221248287,1,0,0.04326923076923077,0.6504455106237149,0.062339331619537273,1842,3308
36061017200,Census Tract 172; New York County; New York,557,244,0,9.893428063943162,3.580858159116696,Hot 95%,High-High,p <= 0.05,201,13808.934909595037,97125.76810453481,77,0.15202136518570805,16,9,0.2558677098150782,0.981139489194499,0.09139593002499108,2860,5630
36061024200,Census Tract 242; New York County; New York,472,180,0,8.072515820078673,4.159644831142631,Hot 99%,High-High,p <= 0.01,172,21507.59139910458,109130.77591202554,32,0.3948472853086591,13,5,0.2880109457841628,0.9813451153657339,0.06645279560036664,2864,5847
36005027402,Census Tract 274.02; Bronx County; New York,100,39,0,2.86368843069874,-0.02635256278952317,Not significant,Not significant,Not significant,139,16823.609468506016,160031.9199387755,33,1.3181069007937554,20,4,0.07284172661870504,0.30547112462006076,0.08420320111343076,1869,3492
36005022102,Census Tract 221.02; Bronx County; New York,159,58,0,3.0909797822706064,2.979702994107222,Hot 95%,Low-High,p <= 0.05,13,2463.531563402767,27416.997117441373,4,0.29235017370479405,0,0,0.3529641185647426,1,0.02494199535962877,2834,5144
36005024502,Census Tract 245.02; Bronx County; New York,165,58,0,3.904401325130147,1.0365820175938623,Not significant,Not significant,Not significant,15,5980.575805866374,35644.279288491205,5,0.5278736004637221,4,1,0.24,0.875,0.032357473035439135,2205,4226
36005040501,Census Tract 405.01; Bronx County; New York,145,53,0,4.358280733393448,1.1625601364290363,Not significant,Not significant,Not significant,28,3959.2517856878303,41875.4283514514,13,0.21954343114614971,3,3,0.24917342951608054,0.9252830188679245,0.08049965301873699,1867,3327
36047012600,Census Tract 126; Kings County; New York,113,34,0,3.7417218543046356,-1.0581395349136808,Not significant,Not significant,Not significant,87,17574.606413680143,102782.8762706739,16,0.3621455229976159,4,0,0.18841059602649007,0.6872197309417041,0.08793456032719836,1518,3020
36047027100,Census Tract 271; Kings County; New York,249,102,0,6.818181818181818,0.682775244386497,Not significant,Not significant,Not significant,55,21929.540861220365,90083.46732706271,36,0.35454540974180937,4,12,0.14627440197965355,0.8770186335403727,0.085746734809767175,1785,3652
36047050801,Census Tract 508.01; Kings County; New York,132,61,0,3.3759590792838874,-0.27290826534488116,Not significant,Not significant,Not significant,26,7417.466840563636,34308.13013542873,7,0.20575108597361283,0,0,0.3080071629572781,0.9922752808988764,0.16627634660421545,2177,3910
36047062000,Census Tract 620; Kings County; New York,27,11,0,1.7810026385224274,-1.1885593341822382,Not significant,Not significant,Not significant,48,7854.960539182646,120012.87926882989,23,1.1050236711634382,4,1,0.016490765171503958,0.2702265372168285,0.12091038406827881,744,1516
36047069601,Census Tract 696.01; Kings County; New York,63,31,0,1.8345952242283052,-1.5056337373631756,Cold 95%,Low-Low,p <= 0.05,49,19108.127231590035,92436.6913190495,31,2.4208444745050883,1,1,0.05620267909143856,0.583011583011583,0.19814241486068113,1946,3434
36081019400,Census Tract 194; Queens County; New York,98,31,0,3.29190460194827,-1.1305590259334823,Not significant,Not significant,Not significant,45,12948.359963916653,127479.38347781972,23,1.6678521630476733,20,3,0.08474004051316678,0.17361894024802707,0.051336898395721926,1476,2977
36081008500,Census Tract 85; Queens County; New York,182,84,0,9.9945085118067,-0.0987012025059095,Not significant,Not significant,Not significant,31,19439.04817140668,95081.17910584302,20,0.669591610447478,7,4,0.32122587968217936,0.9559902200488998,0.10893246187363835,879,1821
36081095400,Census Tract 954; Queens County; New York,118,52,0,1.6425389755011135,0.15732735053451796,Not significant,Not significant,Not significant,176,54921.98737944971,323063.318971649,21,0.48421556300102175,122,19,0.20706420706420706,0.4726126999515269,0.06354970494779846,3542,7184
36081071702,Census Tract 717.02; Queens County; New York,105,39,0,2.360611510791367,-0.29580673789035444,Not significant,Not significant,Not significant,69,21728.24756393822,55750.72243705377,9,0.41361838112005433,3,0,0.14141187050359713,0.4290139390810532,0.09612692487167522,2253,4448
36085014608,Census Tract 146.08; Richmond County; New York,31,21,0,0.8630289532293987,-1.773739206282415,Cold 99%,Low-Low,p <= 0.001,69,13925.649870701824,159525.10079812884,23,0.9166096488833476,14,0,0.0467706013363029,0.08293838862559241,0.051685393258426963,1880,3592
36085020805,Census Tract 208.05; Richmond County; New York,56,33,0,0.8537886872998933,-1.4693338615793015,Cold 95%,Low-Low,p <= 0.05,97,58309.33467252526,258843.27349752712,56,2.489472701027875,52,1,0.04604360420795853,0.13234672304439746,0.037835638730675344,3292,6559
36085017013,Census Tract 170.13; Richmond County; New York,38,15,0,0.823045267489712,-1.7925961745383603,Cold 99%,Low-Low,p <= 0.001,88,34519.06780450071,140209.85769585424,37,2.224950994905618,14,3,0.027507039202945636,0.1680972818311874,0.041809458533241944,2805,4617
36005009301,Census Tract 93.01; Bronx County; New York,783,304,0,13.607924921793535,4.423789505656685,Hot 95%,High-High,p <= 0.05,256,68389.9055923339,261346.25437139117,26,0.6481765834418748,23,7,0.25964787479992885,0.852510460251046,0.06320431161195493,2776,5754
